REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Enterprise size,Advanced technology acquisition,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,Cl,c,STATUS,DEx
2009,Canada,2016A000011124,"Internet publishing and broadcasting, and web search portals [51913",Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80739587,1.116.3.4,,x,1
2009,Canada,2016A000011124,"Internet publishing and broadcasting, and web search portals [51913",Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80739588,1.116.3.5,,x,1
2009,Canada,2016A000011124,"Internet publishing and broadcasting, and web search portals [51913",Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80739589,1.116.3.6,,x,1
2009,Canada,2016A000011124,"Internet publishing and broadcasting, and web search portals [51913",Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80739590,1.116.4.1,,..,1
2009,Canada,2016A000011124,"Internet publishing and broadcasting, and web search portals [51913",Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80739591,1.116.4.2,,..,1
2009,Canada,2016A000011124,"Internet publishing and broadcasting, and web search portals [51913",Large enterprises (250 and more employees),License,Percent,239,units,0,v80739592,1.116.4.3,,..,1
2009,Canada,2016A000011124,"Internet publishing and broadcasting, and web search portals [51913",Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80739593,1.116.4.4,,..,1
2009,Canada,2016A000011124,"Internet publishing and broadcasting, and web search portals [51913",Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80739594,1.116.4.5,,..,1
2009,Canada,2016A000011124,"Internet publishing and broadcasting, and web search portals [51913",Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80739595,1.116.4.6,,..,1
2009,Canada,2016A000011124,Finance and insurance [52,Total enterprises,Purchase,Percent,239,units,0,v80739596,1.117.1.1,50.7,E,1
2009,Canada,2016A000011124,Finance and insurance [52,Total enterprises,Lease,Percent,239,units,0,v80739597,1.117.1.2,14.9,B,1
2009,Canada,2016A000011124,Finance and insurance [52,Total enterprises,License,Percent,239,units,0,v80739598,1.117.1.3,27.4,B,1
2009,Canada,2016A000011124,Finance and insurance [52,Total enterprises,Customize,Percent,239,units,0,v80739599,1.117.1.4,38.2,B,1
2009,Canada,2016A000011124,Finance and insurance [52,Total enterprises,Develop,Percent,239,units,0,v80739600,1.117.1.5,27.8,B,1
2009,Canada,2016A000011124,Finance and insurance [52,Total enterprises,Merger or acquisition,Percent,239,units,0,v80739601,1.117.1.6,0.0,A,1
2009,Canada,2016A000011124,Finance and insurance [52,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80739602,1.117.2.1,51.6,E,1
2009,Canada,2016A000011124,Finance and insurance [52,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80739603,1.117.2.2,13.3,B,1
2009,Canada,2016A000011124,Finance and insurance [52,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80739604,1.117.2.3,13.7,B,1
2009,Canada,2016A000011124,Finance and insurance [52,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80739605,1.117.2.4,31.7,E,1
2009,Canada,2016A000011124,Finance and insurance [52,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80739606,1.117.2.5,29.0,E,1
2009,Canada,2016A000011124,Finance and insurance [52,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80739607,1.117.2.6,0.0,A,1
2009,Canada,2016A000011124,Finance and insurance [52,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80739608,1.117.3.1,,F,1
2009,Canada,2016A000011124,Finance and insurance [52,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80739609,1.117.3.2,16.3,E,1
2009,Canada,2016A000011124,Finance and insurance [52,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80739610,1.117.3.3,,F,1
2009,Canada,2016A000011124,Finance and insurance [52,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80739611,1.117.3.4,,F,1
2009,Canada,2016A000011124,Finance and insurance [52,Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80739612,1.117.3.5,,F,1
2009,Canada,2016A000011124,Finance and insurance [52,Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80739613,1.117.3.6,0.0,A,1
2009,Canada,2016A000011124,Finance and insurance [52,Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80739614,1.117.4.1,,x,1
2009,Canada,2016A000011124,Finance and insurance [52,Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80739615,1.117.4.2,,x,1
2009,Canada,2016A000011124,Finance and insurance [52,Large enterprises (250 and more employees),License,Percent,239,units,0,v80739616,1.117.4.3,,x,1
2009,Canada,2016A000011124,Finance and insurance [52,Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80739617,1.117.4.4,,x,1
2009,Canada,2016A000011124,Finance and insurance [52,Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80739618,1.117.4.5,,x,1
2009,Canada,2016A000011124,Finance and insurance [52,Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80739619,1.117.4.6,,x,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Total enterprises,Purchase,Percent,239,units,0,v80739620,1.118.1.1,58.2,E,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Total enterprises,Lease,Percent,239,units,0,v80739621,1.118.1.2,22.8,E,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Total enterprises,License,Percent,239,units,0,v80739622,1.118.1.3,39.2,E,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Total enterprises,Customize,Percent,239,units,0,v80739623,1.118.1.4,22.8,E,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Total enterprises,Develop,Percent,239,units,0,v80739624,1.118.1.5,22.8,E,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Total enterprises,Merger or acquisition,Percent,239,units,0,v80739625,1.118.1.6,0.0,A,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80739626,1.118.2.1,54.5,E,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80739627,1.118.2.2,18.2,E,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80739628,1.118.2.3,27.3,E,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80739629,1.118.2.4,18.2,E,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80739630,1.118.2.5,18.2,E,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80739631,1.118.2.6,0.0,A,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80739632,1.118.3.1,,x,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80739633,1.118.3.2,,x,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80739634,1.118.3.3,,x,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80739635,1.118.3.4,,x,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80739636,1.118.3.5,,x,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80739637,1.118.3.6,,x,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80739638,1.118.4.1,,..,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80739639,1.118.4.2,,..,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Large enterprises (250 and more employees),License,Percent,239,units,0,v80739640,1.118.4.3,,..,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80739641,1.118.4.4,,..,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80739642,1.118.4.5,,..,1
2009,Canada,2016A000011124,Monetary authorities - central bank \ Credit intermediation and related activities,Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80739643,1.118.4.6,,..,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Total enterprises,Purchase,Percent,239,units,0,v80739644,1.119.1.1,,F,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Total enterprises,Lease,Percent,239,units,0,v80739645,1.119.1.2,11.6,E,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Total enterprises,License,Percent,239,units,0,v80739646,1.119.1.3,31.1,E,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Total enterprises,Customize,Percent,239,units,0,v80739647,1.119.1.4,,F,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Total enterprises,Develop,Percent,239,units,0,v80739648,1.119.1.5,,F,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Total enterprises,Merger or acquisition,Percent,239,units,0,v80739649,1.119.1.6,0.0,A,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80739650,1.119.2.1,,x,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80739651,1.119.2.2,,x,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80739652,1.119.2.3,,x,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80739653,1.119.2.4,,x,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80739654,1.119.2.5,,x,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80739655,1.119.2.6,,x,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80739656,1.119.3.1,,x,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80739657,1.119.3.2,,x,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80739658,1.119.3.3,,x,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80739659,1.119.3.4,,x,1
2009,Canada,2016A000011124,"Securities, commodity contracts, and other financial investment and related activities [523",Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80739660,1.119.3.5,,x,1
